word	weight
lelang	-0.6
lelap	-1.0
leleh	-0.6
lelembut	-0.8
leler	-0.8
lelucon	-0.8
lelung	-0.6
lemah	-0.8
lemau	-0.8
lembaga	-0.6
lembam	-0.8
lembap	-0.8
lembeng	-0.8
lembu	-0.6
lembu hutan	-0.6
lembu liar	-0.6
lembung	-0.6
lemes	-0.6
lemot	-1.0
lemot banget	-0.8
lencana	-0.6
lendeh	-0.6
lengah	-0.8
lengang	-0.8
lengas	-0.8
lenggana	-0.8
lengket	-0.4
lengket-lengket	-0.6
lengkur	-0.6
lenguh	-0.8
lenyap	-1.0
lenyap daratan	-0.8
lepas	-0.4
lepasan	-0.6
lepaskan	-0.4
lepek	-0.8
lepra	-1.0
lerak	-0.8
lesap	-0.6
lesit	-0.2
lesu	-0.8
leta	-1.0
letup	-0.6
letus	-0.8
lever	-0.4
lewat	-1.0
lewat batas	-0.8
leyu	-0.8
liang	-0.6
liang jimak	-0.8
liang sanggama	-0.8
lieur	-0.6
life	-0.4
lihai	-0.8
lilit	-0.6
lindap	-0.6
linggis	-0.8
lingkar	-0.6
lingkup	-1.0
lingsir	-1.0
linguis	-0.6
lintar	-0.6
lintasan	-0.8
lipat dua	-0.6
liplap	-0.6
lirih	-0.6
lisong	-0.6
lisut	-0.8
liwa	-0.6
loading lama	-0.6
loakan	-0.8
lock	-0.4
login gagal	-1.0
loksek	-0.8
loloh	-0.6
lolos	-0.8
lombong	-0.6
lompong	-1.0
londang	-0.6
loneng	-0.6
longgok	-0.6
lopak	-0.8
lopak-lapik	-0.8
lorong	-0.8
lorot	-0.8
lost	-0.6
lot	-1.0
lotong	-0.8
lotre	-1.0
luak	-0.6
luang	-0.6
lubang	-0.6
lubang jarum	-1.0
lubuk	-0.6
lucah	-1.0
lucunya	-0.4
lucut	-0.6
luda	-0.6
ludes	-1.0
luka	-1.0
luluh lantak	-1.0
lumat	-0.8
lumer	-0.6
lumut	-0.6
lunas (kapal	-0.6
luncas	-0.6
lungkang	-0.8
lungse	-0.8
luntur	-0.6
lupa	-0.6
lupa diri	-0.6
luput	-0.6
lusuh	-1.0
lutu	-0.8
lutut	-0.4
luwes	-0.8
luyu	-0.2
maaf	-0.6
maafin	-0.6
maafkan	-0.6
maap	-0.6
maapin	-0.8
maapkan	-0.6
mabok	-0.8
macem	-0.4
macis	-0.8
madani	-0.8
madat	-0.6
mafia	-1.0
maghrib	-0.4
maherat	-0.8
mahh	-0.6
mahkamah	-0.6
maho	-0.8
main kayu	-0.6
main mata	-1.0
main muda	-0.6
mainin	-0.4
mainstream	-0.6
maintenance	-0.8
mairat	-1.0
majikan	-0.6
makan bawang	-1.0
makelar	-0.6
makhluk halus	-0.8
maki	-1.0
makian	-1.0
maklumat	-0.6
makmum	-0.6
maksa	-1.0
maksudnya	-0.2
mala	-1.0
malak	-0.8
malam	-0.2
malang	-1.0
malapateka	-0.6
malapetaka	-1.0
malas	-0.8
malem	-0.2
males	-0.8
malesin	-0.8
malu	-0.8
malu mata	-0.8
mam	-1.0
mamah	-0.8
mamam	-0.6
mamang	-0.8
mambang	-0.8
mampir	-0.6
mampu	-0.8
mampus	-1.0
man	-0.2
manah	-0.4
manasuka	-0.8
mandiri	-0.6
maneh	-0.6
mangau	-0.8
manggak	-1.0
mangkas	-0.4
mangkel	-0.8
mangkir	-0.6
mangut	-0.8
manifestasi	-0.6
manipulator	-0.8
manjaan	-0.6
mansukh	-0.8
mantan	-0.6
mantannya	-0.6
manuver	-0.6
mara	-0.8
marah	-1.0
marahin	-0.8
mariyuana	-0.6
maruk	-0.6
masa bodoh	-0.8
masai	-0.8
masalah	-0.8
masif	-0.6
master	-0.2
masyhur	-1.0
mata betung	-0.6
mata ikan	-0.8
mata-mata	-0.6
matanya	-0.4
mati	-1.0
mati pucuk	-1.0
matiin	-0.4
maula	-0.8
maunya	-0.2
mayat	-0.8
mayit	-0.8
mbeling	-0.4
mblo	-0.6
medok	-0.6
meh	-1.0
melabrak	-1.0
meladeni	-1.0
melahap	-1.0
melaknat	-1.0
melaksanakan	-0.6
melalah	-0.8
melalak	-0.6
melalap	-0.8
melampau	-0.8
melandai	-0.6
melanggar	-1.0
melankoli	-1.0
melankolis	-0.4
melantak	-0.8
melar	-0.4
melarang	-0.6
melarat	-0.8
melawat	-0.8
melayang	-0.6
melayani	-1.0
melecehkan	-1.0
meledak	-0.8
meleja	-1.0
melekat	-0.8
melelah	-0.6
melelapkan	-0.6
melemah	-0.6
melembung	-0.6
melenceng	-0.6
melenyapkan	-1.0
melepas	-1.0
melepaskan	-1.0
melepek	-0.8
melesap	-0.6
meleset	-0.6
melesit	-0.2
melet	-0.6
meleting	-0.6
melibas	-0.8
meligih	-0.8
melindap	-0.6
melindur	-0.6
melingkupi	-0.6
melintang	-0.8
meliputi	-0.6
meloloh	-0.6
melorot	-0.8
meloya	-0.8
melubangi	-0.6
melukat	-0.8
melulu	-0.6
meluluhlantakkan	-0.8
melumangkan	-1.0
melumatkan	-0.8
melumur	-0.8
melunyah	-0.6
melupai diri	-0.6
melupakanmu	-0.6
memaafkan	-0.6
memacak	-0.8
memadatkan	-0.6
memakan	-0.8
memaki	-1.0
memaku	-0.6
memalak	-0.8
memaling	-1.0
memamah	-0.8
memampat	-0.6
memanas-manasi	-0.6
memanaskan	-0.8
memanggang	-0.8
memangku	-0.6
memangnya	-0.4
memantai	-0.8
memantak	-0.8
memantang	-0.8
memantapkan	-0.6
memapas	-1.0
memarahi	-1.0
memarak	-0.6
memarap	-0.6
memasak	-0.6
memasuki	-0.6
mematung	-0.6
mematut-matut	-0.6
membabar	-0.2
membabat	-0.8
membabi buta	-0.8
membahana	-0.6
membaik	-0.6
membajak	-1.0
membakar	-0.8
membalik belakang	-1.0
membandel	-1.0
membanding	-0.6
membandingkan	-0.6
membandungi	-0.2
membangunkan	-0.8
membanjiri	-0.6
membantai	-0.8
membantar	-0.8
membanting	-0.8
membara	-0.6
membasmi	-1.0
membatasi	-0.6
membawa berat	-0.6
membawang	-1.0
membawat	-1.0
membayankan	-0.8
membayar	-0.6
membeber	-0.8
membeda-bedakan	-0.6
membegal	-1.0
membekam	-0.8
membekap	-0.6
membekas	-0.6
membelai	-0.8
membeli	-0.6
membelot	-1.0
membembam	-0.8
membencanai	-0.8
membenci	-1.0
membendung	-0.6
membentak	-1.0
membentur	-0.6
memberangsangkan	-0.8
memberantas	-1.0
memberhentikan	-1.0
membersihkan	-1.0
membesar	-0.4
membeset	-0.8
membeslah	-0.8
membiak	-0.6
membiarkan	-0.6
membidikkan	-0.4
membinasakan	-1.0
membisu	-0.6
memble	-0.6
membobol	-1.0
membocorkan	-0.8
membohong	-0.8
membohongi	-0.6
membolos	-0.6
membonceng	-0.6
membongkar	-0.8
membopong	-0.6
membosankan	-0.6
membual	-0.8
membuang	-0.8
membuang nyawa	-1.0
membuktikan	-0.8
membukukan	-1.0
membuncahkan	-0.8
memburu	-0.8
memburukkan	-1.0
memecah	-0.8
memecatkan	-1.0
memedi	-0.8
memegang	-0.8
memegat	-0.6
memejahijaukan	-0.8
memejalkan	-0.6
memek	-1.0
memekik	-0.6
memenangi	-1.0
memendek	-0.6
memenggal lidah	-1.0
memenuhi	-0.6
memergoki	-1.0
memeriksa	-1.0
memerli	-1.0
memerusa	-0.8
memetuahkan	-0.6
memfatwakan	-0.6
memfitnah	-0.8
memidana	-0.6
memihak	-0.6
memihakkan	-0.8
memijak	-0.6
memikat	-0.8
memikirkan	-0.6
memikul	-1.0
memilin	-1.0
memindahkan	-1.0
memipihkan	-0.6
memojokkan	-0.8
memomokkan	-1.0
memorakporandakan	-0.6
memosisikan	-1.0
memotivasi	-0.8
memotong	-0.6
memperapikan	-0.4
memperbandingkan	-0.6
memperduakan	-0.6
memperhitungkan	-0.6
memperkacaukan	-0.8
memperkeruh	-0.8
memperlihatkan	-0.6
memperolahkan	-0.8
mempersakiti	-1.0
mempersoalkan	-0.8
mempertaruhkan	-0.6
mempertenggangkan	-0.6
mempertimbangkan	-0.6
memuakkan	-1.0
memukuli	-0.8
memuluskan	-1.0
memungut	-0.4
memupus	-1.0
memusnahkan	-1.0
memusuhi	-1.0
memvonis	-0.6
menabrak	-0.6
menadaburkan	-0.6
menafakurkan	-0.6
menafikan	-0.8
menagak	-1.0
menagih	-0.6
menahan	-1.0
menahankan	-0.4
menahun	-1.0
menakali	-0.8
menakjubi	-0.2
menaklukkan	-0.8
menakutkan	-0.8
menamatkan riwayatnya	-0.6
menambak	-1.0
menambus	-0.8
menampak	-0.8
menampakkan	-0.8
menampakkan diri	-0.6
menampel	-0.6
menampik	-0.8
menancap	-0.8
menang	-1.0
menangap	-1.0
menanggang	-1.0
menanggapi	-1.0
menanggulangi	-1.0
menanggung	-0.4
menanggungkan	-1.0
menangis	-1.0
menangkal	-0.8
menangkap tangan	-1.0
menantang	-0.8
menarik napas penghabisan	-1.0
menaruh syak	-0.6
menasihatkan	-0.6
menata	-0.4
mencabarkan	-0.8
mencabau	-0.8
mencaci	-1.0
mencaci-maki	-1.0
mencagil	-0.8
mencagun	-0.6
mencair	-0.2
mencak	-1.0
mencak-mencak	-1.0
mencakar	-0.8
mencalit	-0.6
mencampurbaurkan	-0.8
mencamuk	-0.8
mencangkum	-0.6
mencaplok	-0.6
mencarak	-0.6
mencari	-0.6
mencatut	-0.6
mencebur	-1.0
mencecah	-0.6
mencecak	-0.6
mencederai	-0.8
mencegah	-1.0
mencegat	-0.6
mencekak	-0.8
mencekam	-0.8
mencekau	-0.4
mencekik	-0.8
mencekuh	-0.6
mencela	-1.0
mencelakai	-1.0
mencelampakkan	-0.6
menceluk	-0.6
mencemari	-0.8
mencemat	-1.0
mencemooh	-1.0
mencemplung	-1.0
mencempung	-0.8
menceng	-0.8
mencengkam	-0.8
mencengkau	-0.8
mencengkelong	-1.0
mencengkeram	-0.8
mencepung	-1.0
menceracau	-0.6
mencerat	-0.6
mencerca	-1.0
menceret	-1.0
mencerkau	-0.8
mencerup	-0.6
mencetak	-1.0
mencibir	-1.0
mencibirkan	-1.0
mencicik	-1.0
mencilok	-0.6
mencirit	-1.0
mencium	-0.6
mencium tanah	-1.0
menciut	-0.6
mencoblos	-0.6
mencocok	-0.6
mencolong	-1.0
mencomot	-0.8
menconteng	-0.6
mencontengkan	-0.6
mencopet	-1.0
mencoreng	-0.8
mencoret	-0.6
mencret	-0.8
mencuca	-1.0
mencucuk	-0.6
mencucut	-0.6
mencukupi	-0.6
mencungkil	-0.8
mencura	-1.0
mencurat	-0.2
mencuri	-1.0
mencuru	-0.6
mendakwa	-0.8
mendamprat	-0.8
mendangkung	-0.6
mendapati	-0.8
mendarat	-0.8
mendasar	-0.8
mendaulat	-1.0
mendebarkan	-0.8
mendedahkan	-0.8
mendekap	-0.6
mendemonstrasikan	-0.8
mendengu	-0.6
mendengung	-0.8
menderita	-1.0
mendesak	-0.8
mendiami	-0.6
mendiamkan	-0.6
mendidih	-0.6
mendidis	-0.8
mendindingi	-1.0
mending	-0.6
mendingan	-0.6
mendiskreditkan	-0.8
mendompleng	-0.6
mendongkolkan	-1.0
mendorong	-0.8
mendung	-0.6
mendungas	-0.6
menduri	-0.8
mendusta	-0.8
mendustai	-0.6
menebalkan	-0.6
menebat	-0.6
menebeng	-0.6
menebuk	-0.6
menegah	-1.0
menegangkan	-0.8
menegapkan	-0.6
meneguhkan	-0.6
meneguk	-0.6
menegur	-0.6
menekan	-0.6
menekankan	-0.6
menelaah	-1.0
menelanjangi	-0.8
menembis	-1.0
menembok	-0.2
menempati	-0.6
menempel	-0.6
menendang	-1.0
menenes	-0.4
menengahi	-1.0
menenggang	-0.6
menengkar	-1.0
menengking	-1.0
menentang	-1.0
menep	-0.6
menepis	-0.6
menerbankan	-0.8
menerima kenyataan	-0.8
menerjang	-0.6
menerjunkan	-1.0
menerpa	-0.6
menetapkan	-1.0
menetes	-0.6
mengabar	-1.0
mengabdi	-0.6
mengabsorpsi	-0.6
mengabulkan	-0.6
mengacak	-0.8
mengacaukan	-0.8
mengada	-0.6
mengada-ada	-0.8
mengadang	-0.6
mengadili	-0.8
mengaduk	-0.8
mengagak-agak	-0.6
mengagumkan	-1.0
mengalah	-0.4
mengalahkan	-0.8
mengalihkan	-1.0
mengamalkan	-0.8
mengambang	-1.0
mengamput	-0.6
mengamuk	-1.0
mengandung	-0.6
mengandut	-0.6
menganeksasi	-1.0
menganggur	-0.8
menganjurkan	-0.6
mengantara	-0.6
mengantarai	-0.6
mengantongi	-1.0
mengap	-0.6
mengapkir	-0.8
mengarah	-0.8
mengarau	-0.8
mengaret	-0.6
mengarik	-0.6
mengasuh	-0.4
mengata-ngatai	-1.0
mengaur	-0.6
mengawali	-0.6
mengawasi	-0.4
mengayun	-0.6
mengayunkan	-0.6
mengazab	-0.6
mengazabkan	-0.6
mengebiri	-0.6
mengebumikan	-0.6
mengecerkan	-0.4
mengecewakan	-0.8
mengedrop	-0.8
mengedut	-1.0
mengejar	-0.8
mengejawantah	-0.6
mengejek	-0.8
mengejikan	-0.6
mengejutkan	-0.6
mengekang	-0.8
mengekol	-0.6
mengelakkan	-0.8
mengelih	-0.8
mengelis	-0.6
mengelukan	-0.4
mengembat	-1.0
mengembus	-0.8
mengempang	-1.0
mengempaskan	-0.6
mengempis	-0.6
mengemu	-0.6
mengemukakan	-0.6
mengenangkan	-0.6
mengencang	-0.6
mengendur	-0.6
mengenjak	-0.6
mengentak	-0.6
mengenyam	-0.6
mengerem	-0.4
mengeremus	-0.8
mengerik	-0.6
mengerinyau	-0.6
mengerjakan	-0.8
mengerkau	-0.8
mengernai	-0.8
mengeroyok	-0.8
mengerubungi	-0.6
mengerubuti	-0.8
mengeruh	-0.6
mengerut	-0.6
mengesahkan	-0.6
mengesak	-0.6
mengesampingkan	-0.8
mengesan	-0.6
mengesel	-1.0
mengesup	-0.6
mengetepikan	-0.8
mengetes	-0.6
menggabungkan	-0.6
menggadaikan	-0.6
menggaduhkan	-0.8
menggaet	-1.0
menggagalkan	-0.6
menggalakkan	-0.8
menggalakkan memanas-manasi	-0.6
menggali-gali	-0.8
menggampangkan	-0.6
mengganas	-0.8
mengganas bercabul	-0.8
mengganjarkan	-0.6
mengganyang	-0.8
menggarangkan	-0.8
menggarit	-0.6
menggarong	-1.0
menggasak	-1.0
menggebos	-1.0
menggelabu	-0.8
menggelabur	-1.0
menggelapkan	-0.8
menggelecik	-0.6
menggeleng	-0.6
menggelesot	-0.6
menggeletar	-0.8
menggeliat	-0.6
menggeligi	-0.8
menggeligis	-0.8
menggelikan	-0.6
menggelincir	-0.6
menggelingsir	-0.6
menggelinyau	-0.6
menggelisahi	-0.8
menggelogok	-0.6
menggelorakan	-0.8
menggelup	-0.8
menggema	-0.8
menggemaskan	-1.0
menggempur	-0.8
menggemuruh	-0.8
menggentarkan	-0.8
menggeramus	-0.8
menggerebek	-0.6
menggerenyam	-0.6
menggeret	-0.6
menggerinjam	-0.8
menggiatkan	-0.8
menggigih	-0.8
menggigil	-0.8
menggigis	-0.8
menggila	-0.8
menggilas	-0.8
menggodai	-0.6
menggondol	-1.0
menggores	-0.6
menggoyahkan menggerakkan	-0.8
menggoyang	-0.6
menggoyangkan	-0.8
menggugat	-0.8
mengguguk	-1.0
menggulung	-0.8
mengguncangkan	-0.8
menggunting	-0.6
menggunung	-0.6
menggusari	-0.6
menghabisi	-0.8
menghabiskan	-0.8
menghalai-balaikan	-0.8
menghalang	-0.8
menghambat	-0.6
menghamuni	-1.0
menghancurkan	-0.8
menghancurluluhkan	-0.8
menghanguskan	-0.6
menghantui	-0.8
menghapus	-0.8
mengharamkan	-0.6
mengharap	-0.6
menghardik	-1.0
mengharubirukan	-0.8
mengharukan	-0.8
menghasut	-0.8
menghebat	-0.8
menghembalang	-0.6
menghempas	-0.8
menghempaskan	-0.8
mengheningkan	-0.6
menghentikan	-1.0
menghidu	-0.2
menghilang	-0.6
menghina(kan) melanyak	-1.0
menghinakan	-1.0
menghinap-hinap	-0.6
menghindarkan	-0.8
menghinggapi	-0.6
menghinggut	-0.6
menghirup	-0.6
menghisap	-0.2
menghitamkan	-0.8
menghujat	-0.8
menghukumkan	-0.6
menghulu	-0.6
menghuni	-0.6
menghunjam	-0.8
mengias	-0.8
mengidamkan	-0.4
mengikhtisarkan	-0.6
mengimbangi	-1.0
menginapkan (jenazah)	-0.6
mengingkari	-0.8
mengingsar	-0.6
mengingsut	-0.6
menginjak	-0.6
menginjeksi	-0.6
menginsinuasi	-0.8
menginterupsi	-1.0
mengirap	-0.6
mengirat	-1.0
mengirik	-0.6
mengirikan	-0.8
mengiris	-0.8
mengisbatkan	-0.6
mengisruhkan	-0.8
mengistimewakan	-0.6
mengkaji	-1.0
mengkal	-0.8
mengkhianat	-0.8
mengkhianati	-1.0
mengobarkan	-0.8
mengogah	-0.6
mengoleng	-0.6
mengolet	-0.6
mengompori	-0.8
mengonarkan	-0.8
mengonfirmasi	-0.8
mengonslah	-1.0
mengonsumsi	-0.8
mengonyok	-0.6
mengorek	-0.8
mengorek-ngorek	-0.8
mengorok	-0.6
mengorup	-1.0
mengotori	-1.0
mengoyak	-0.8
mengoyak-oyak	-0.8
mengoyok	-0.8
menguar	-0.6
menguatkan	-0.6
mengubrakan	-0.6
mengubur	-0.6
menguburkan	-0.6
mengucur	-0.6
mengudak	-0.8
menguit	-0.8
menguji	-1.0
mengukuhkan	-0.6
mengumandang	-0.8
mengumbar	-0.6
mengumpat	-0.8
mengumpul	-0.6
mengungkapkan	-0.8
mengunyah	-0.8
mengusai	-0.4
mengusap	-0.8
mengusir	-0.8
mengutil	-0.8
mengutuk	-1.0
menguyuh	-0.6
menidurkan	-0.8
menikam	-0.8
menikmati	-0.6
menilai	-0.8
menilap	-0.8
menimang-nimang	-0.6
menimangkan	-0.6
menimbang	-0.6
menimbang-nimbang	-0.6
menimpa	-0.6
menimpuk	-1.0
menindas	-1.0
meninggal	-0.8
meninggalkan	-0.8
meninggi	-0.4
meningkah	-1.0
meninju	-0.6
menipis	-0.6
menipu	-0.6
menir	-0.8
menista	-0.8
menistakan	-1.0
menitis	-0.6
menjaga	-0.6
menjahatkan	-0.8
menjalari	-0.6
menjambret	-1.0
menjamin	-1.0
menjapit	-0.8
menjarah	-0.8
menjarak	-0.6
menjaraki	-0.6
menjatuhkan	-0.8
menjauh	-0.6
menjauhkan	-0.8
menjebol	-0.6
menjeburkan	-1.0
menjejak	-0.8
menjejaki	-0.8
menjelek-jelekkan	-0.8
menjelma	-0.6
menjemukan	-0.6
menjenguk	-0.8
menjepit leher	-0.8
menjeramah	-0.8
menjerit	-0.6
menjerkah	-1.0
menjijikkan	-1.0
menjilat	-0.6
menjilat-jilat	-0.4
menjiplak	-0.6
menjodohkan	-0.6
menjolok	-0.6
menjotos	-0.6
menjual	-1.0
menjunam	-0.8
menodai	-1.0
menolak	-0.8
menoleransi	-0.6
menolok	-0.6
menongkrong	-0.8
menongkrongi	-0.6
menonjok	-0.6
menonjolkan	-0.6
mentang	-0.6
mentang-mentang	-0.8
mentok	-1.0
mentolo	-0.4
mentransformasikan	-1.0
menuba	-1.0
menubruk	-0.6
menugaskan	-0.2
menuguri	-0.6
menuju	-0.8
menukik	-0.8
menular	-0.8
menumang	-0.8
menumpang	-0.6
menumpang tinggal	-0.8
menumpas	-1.0
menumpuk	-0.6
menundukkan	-0.8
menung	-0.6
menunggangkan	-0.2
menunggu	-0.6
menunggui	-0.6
menunggunya	-0.4
menunjang	-0.6
menunjukkan	-0.6
menuntut	-0.6
menunukan	-0.8
menurun	-0.6
menurunkan	-1.0
menusuk	-0.8
menusuk-nusuk	-0.8
menutup	-0.6
menutup mulut	-0.6
menyabak	-1.0
menyabet	-1.0
menyabot	-0.6
menyabung	-0.6
menyabung (nyawa)	-0.6
menyadau	-0.6
menyadran	-0.8
menyagang	-0.6
menyakar	-1.0
menyakatkan	-0.8
menyakiti	-1.0
menyakitkan	-0.8
menyalak	-0.6
menyalakan	-0.8
menyamakan	-0.6
menyaman	-0.8
menyampah	-0.8
menyampingkan	-0.8
menyampuk	-0.6
menyandingkan	-0.4
menyanggah	-0.8
menyanggupi	-1.0
menyangkak	-1.0
menyangkak hati	-0.8
menyantak	-0.6
menyantap	-0.8
menyapu-nyapu	-0.8
menyatroni	-1.0
menyatu	-0.8
menyatukan	-0.6
menyawar	-1.0
menyayat	-0.8
menyayat hati	-0.8
menyayung	-0.8
menyebalkan	-0.8
menyebalkan banget	-1.0
menyebelah	-0.6
menyebelahkan	-1.0
menyeberang	-0.6
menyedihkan	-0.8
menyedot	-0.6
menyegam	-0.8
menyeka	-0.8
menyekar	-0.8
menyela	-1.0
menyelak	-0.8
menyelakkan	-1.0
menyelami	-1.0
menyelang	-1.0
menyelar	-0.8
menyelekehi	-0.6
menyelentik	-0.8
menyelidiki	-1.0
menyelinap	-1.0
menyelir	-1.0
menyelubungi	-0.6
menyeluk	-0.6
menyelundupi	-0.6
menyeluruhi	-0.6
menyelusuh	-0.6
menyelusur	-0.6
menyemak	-1.0
menyemangati	-0.8
menyemangatkan	-0.6
menyembam	-0.8
menyembarangi	-1.0
menyembilu	-0.8
menyembul	-0.6
menyembulkan	-0.6
menyembunyikan	-0.6
menyembur	-0.6
menyemir	-1.0
menyemprot	-1.0
menyengat	-0.8
menyenggak	-1.0
menyenggau	-0.8
menyentak	-1.0
menyepuk	-1.0
menyerah	-0.8
menyerahkan jiwa raga	-0.8
menyeramkan	-0.8
menyerampang	-1.0
menyerang	-0.6
menyerap	-0.6
menyerbu	-1.0
menyerobot	-1.0
menyeruput	-0.6
menyesak	-0.8
menyesal	-0.8
menyesalkan	-1.0
menyesap	-0.6
menyesar	-0.6
menyeterui	-1.0
menyetor	-0.6
menyetrap	-0.6
menyetubuhi	-0.6
menyiar	-0.8
menyiasat	-0.6
menyiat	-0.8
menyibuk	-0.4
menyidangkan	-0.6
menyikat	-1.0
menyiksa	-1.0
menyikut	-1.0
menyilam	-0.6
menyimpang	-0.8
menyindir	-0.8
menyinggang	-0.8
menyingkap	-0.8
menyingkapkan	-0.8
menyingkirkan	-0.8
menyinkronkan	-0.6
menyirapkan	-0.8
menyisihkan	-0.4
menyisikan	-0.8
menyita	-1.0
menyodok	-0.6
menyodorkan	-0.6
menyogok	-1.0
menyolang	-0.6
menyolidkan	-0.6
menyolot	-0.8
menyongsong	-0.4
menyorong	-0.6
menyorongkan	-0.6
menyuap	-0.6
menyuapi	-0.6
menyulam	-1.0
menyulut	-0.8
menyumpahi	-1.0
menyunat	-1.0
menyunduk	-0.6
menyundut	-0.6
menyunggit	-0.8
menyungguhkan	-0.6
menyungkit	-0.8
menyuntik	-0.6
menyunu	-0.4
menyurihkan percakapan	-1.0
menyurut	-0.6
menyusahkan	-1.0
menyusup	-0.6
menyusut	-0.4
meraban	-0.8
meracik	-0.8
meradang	-0.8
meragu	-0.8
meragukan	-0.6
merah telinga	-0.6
merajalela	-0.8
merajam	-1.0
meralip	-1.0
merambak	-0.6
merampang	-0.8
merampas	-0.8
merampok	-1.0
merampus	-1.0
merana	-0.8
merancukan	-0.8
merandu	-0.8
meranggah	-0.6
merangkak	-0.6
merangkam	-0.8
merangkul	-0.6
merangkum	-0.6
merangkup	-0.6
merangkus	-0.8
merangsang	-0.8
meranyah	-1.0
merapatkan	-0.6
merapunkan	-0.8
merasa	-0.4
merasi	-0.6
merasuk	-0.6
merasuk hati	-0.6
meraut	-0.6
merawat	-0.6
merayah	-1.0
merayap	-0.6
merayapi	-0.6
merayau	-0.8
merdesa	-1.0
merebahkan	-0.6
merebak	-0.6
merebut	-0.6
merecok	-0.8
meredam	-0.8
meredik	-1.0
meredup	-0.6
merefleksikan	-0.6
merejeng	-0.6
mereken	-0.6
merekomendasi	-0.6
merem	-0.4
meremang	-0.6
merembes	-0.6
merembet	-0.8
meremehkan	-1.0
meremukkan	-0.8
merencah	-0.8
merentak	-0.6
merentang-rentang	-1.0
merenungi	-0.6
merenungkan	-0.6
merenyam	-0.6
meresahkan	-0.8
meretek	-0.6
meriang	-0.8
meriba	-0.6
merincis	-0.8
merincukan	-0.8
merinding	-0.6
merindingkan	-0.8
merinin	-0.6
merintangi	-0.8
merisak	-0.8
merobek	-0.8
merobohkan	-1.0
merogoh	-0.6
merogok	-0.6
merompak	-1.0
meronta	-0.6
merorod	-0.8
merosok	-0.6
merosot	-1.0
merua	-0.8
meruak	-0.8
merugi	-1.0
merukunkan	-0.6
merumung	-0.6
merundung	-0.8
merunjang	-0.6
meruntuh	-0.8
meruntuhkan	-0.8
meruntun	-1.0
merunyamkan	-0.6
meruok	-1.0
merusakkan	-0.8
meruyup	-0.8
mesiu	-0.2
meski	-0.4
meskipun	-0.4
mesti	-0.6
mesum	-1.0
mesut	-0.8
meteor	-0.8
metode	-1.0
mewajibkan	-0.4
mewakili	-0.6
mewalakkan	-1.0
mewek	-1.0
mewujud	-0.6
mewujudkan	-0.6
mikir	-0.6
mikirin	-0.6
mikro	-0.6
mil	-0.6
milih	-0.4
miliun	-1.0
mimpiin	-0.4
minhaj	-0.8
minim	-0.6
minimal	-0.6
minta	-0.6
minum	-0.6
minus	-0.6
miring	-0.8
mirip	-0.4
miris	-0.8
miskin	-1.0
miss	-0.8
mitra	-0.8
mls	-0.8
modal	-0.6
modar	-1.0
moderator	-0.6
modus	-0.6
mogok	-1.0
momok	-0.8
moncong	-0.6
monyet	-0.6
morat-marit	-0.6
morfin	-0.6
moyang	-0.8
muak	-1.0
mual	-1.0
muatan	-1.0
mucikari	-1.0
muda	-0.4
mudarat	-1.0
mudik	-0.6
muflis	-0.8
mula	-0.6
mules	-0.8
mulu	-0.2
mulus	-1.0
mulut	-0.2
mulut gapil	-0.8
mulut gatal	-0.8
mulut rambang	-0.8
mumet	-0.8
mumi	-0.8
mumpung	-0.6
muncikari	-1.0
muncul	-0.6
munding	-0.6
mungil	-0.8
mungkar	-0.8
mungkin	-0.2
mungkir	-1.0
mungut	-0.4
muntah	-0.6
muntahan	-0.8
muntup	-0.6
mupeng	-0.4
murahan	-0.8
muram	-0.8
muram durja	-1.0
murca	-0.8
muring	-1.0
murka	-0.8
murtad	-1.0
murung	-0.8
murup	-0.6
murus	-1.0
musibah	-1.0
musir	-0.8
muskil	-0.4
musnah	-1.0
mustaka	-0.6
musuh	-0.8
musuhan	-0.8
musyawarah	-0.6
mutlak	-0.6
naas	-1.0
nabrak	-0.8
naena	-0.4
nahan	-0.6
nahas	-0.4
naik darah	-0.8
naik pitam	-0.8
najis	-0.8
najisin	-0.8
nakal	-1.0
nala	-0.6
nama buruk	-1.0
nanar	-0.8
nang	-1.0
nangis	-1.0
nanti	-0.4
nanya	-0.2
naon	-0.4
napa	-0.4
nape	-0.6
napsu	-0.6
narasi	-0.8
narkotik	-0.6
narkotika	-0.8
nasihat	-0.6
natural	-0.6
naudzubillah	-1.0
ndak	-0.6
ndut	-0.8
negasi	-0.4
nekat	-0.8
nelangsa	-0.6
nenes	-0.4
neraka	-1.0
nestapa	-0.6
next	-0.4
ngaceng	-1.0
ngadepin	-0.4
ngadu	-0.6
ngakak	-0.4
ngaku	-0.6
ngalah	-0.6
ngambek	-1.0
ngamen	-0.6
ngancem	-0.8
nganggur	-0.6
ngantuk	-0.4
ngarep	-0.4
ngarti	-0.6
ngatain	-1.0
ngeang	-0.8
ngebug	-0.8
ngeden	-0.4
ngeles	-0.6
ngeluh	-0.8
ngelupain	-0.8
ngenes	-0.8
ngerasa	-0.4
ngerasain	-0.4
ngeri	-0.8
ngerjain	-0.4
ngertiin	-0.6
ngeselin	-1.0
ngesot	-0.4
ngespam	-0.6
ngestalk	-0.8
ngetawain	-0.8
ngidam	-0.4
ngikutin	-0.4
ngilang	-0.6
ngiler	-0.6
ngilu	-0.8
